-0,385.11,64.065,43.871,2.1798e+09,96.824,43961,45853,8.5935,-2.3652,1,408.13,-0,2.1706e+09,1,0.42966,0.36879,0.94049,0.93452
-0,273.45,160.82,94.026,2.6529e+08,170.85,16448,15546,1.322,-0.34182,1,357.97,-0,2.625e+08,1,0.6711,0.30497,0.96343,0.96316
0.0049999,361.07,91.064,58.093,3.7585e+08,130.04,20398,18772,4.1127,-1.5613,1,393.91,0.016864,3.7356e+08,1,0.41672,0.37051,0.97107,0.96129
-0,385.11,64.17,43.005,2.1802e+09,96.961,43842,45856,8.5795,-2.3645,1,408.99,-0,2.1711e+09,1,0.42681,0.36872,0.94049,0.93511
0.0017575,300.78,136.27,94,8.8242e+09,156.11,90615,91126,1.8735,-0.75419,1,358,0.00081584,8.7752e+09,1,0.44927,0.31555,0.96889,0.97027
0.0022038,333.45,137.97,1.4595,1.0505e+10,160.58,1.0445e+05,97012,2.1656,-0.95727,1,452,0.0015243,1.0447e+10,1,0.96,0.37395,0.95877,0.94334
0.00079242,366.99,115.7,0,1.8648e+10,148.33,1.5483e+05,1.2959e+05,3.4135,-1.4728,1,452,0.012372,1.8537e+10,1,0.50026,0.49309,0.974,0.96492
0.0004339,351.72,86.558,94,1.0767e+10,128.07,1.2255e+05,99433,4.0707,-1.5223,1,358,-0,1.0775e+10,1,0.30365,0.37159,0.98428,0.97126
0.00094605,375.05,71.467,55.167,2.4857e+09,108.07,48320,48647,6.5087,-2.0404,1,388.44,-0,2.5155e+09,1,0.55083,0.36138,0.94759,0.93086
0.0025782,327.52,99.091,25.758,2.6755e+09,131.94,63117,50025,3.2154,-1.2574,1,358,-0,2.6638e+09,1,0.60162,0.37065,0.96605,0.9459
-0,307.19,148.69,88.379,7.5042e+08,166.67,43196,27039,1.7164,-0.71294,1,363.62,-0,7.4661e+08,1,0.59284,0.30677,0.95493,0.96559
0.0036616,314.38,127.83,94,1.9891e+09,151.89,48631,42155,2.1658,-0.89697,1,358,-0,1.9985e+09,1,0.61994,0.31044,0.96203,0.95754
-0,266.41,161.79,94,1.4094e+09,170,32506,36665,1.2787,-0.31056,1,358,-0,1.4119e+09,1,0.19535,0.32216,0.97938,0.98902
0.0049999,361.07,91.064,58.093,3.7585e+08,130.04,20398,18772,4.1127,-1.5613,1,393.91,0.016864,3.7356e+08,1,0.41672,0.37051,0.97107,0.96129
0.0049999,360.89,91.234,61.286,3.7559e+08,130.16,20410,18764,4.0942,-1.5556,1,390.71,0.016864,3.7327e+08,1,0.41924,0.37025,0.97098,0.96116
0.00093123,212.43,164.23,33.544,2.6349e+09,170.17,54336,48668,1.2675,0.30608,1,70.436,-0,2.5821e+09,1,0.70771,0.377,0.96607,0.96094
0.0032939,362.2,67.273,26.07,2.3388e+09,110.19,48490,47137,5.8175,-1.8635,1,358,-0,2.3671e+09,1,0.30875,0.40287,0.98001,0.96148
0.0017695,362.21,67.285,26.07,2.3388e+09,110.17,48472,47138,5.8215,-1.864,1,358,-0,2.3672e+09,1,0.30957,0.40242,0.97972,0.96139
0.0018921,342.2,92.712,85.567,2.1904e+09,130.92,44944,45299,3.6393,-1.3976,1,358,-0,2.2161e+09,1,0.34564,0.36583,0.98091,0.96856
-0,385.2,64.101,42.992,2.1809e+09,96.864,43997,45864,8.5821,-2.3643,1,409.01,-0,2.1717e+09,1,0.43587,0.36811,0.93972,0.93366
-0,270.39,172.85,94,8.0913e+09,179.42,70624,88006,1.1952,-0.26482,1,358,-0,8.0733e+09,1,0.1295,0.34325,0.98831,0.99353
-0,290,157.72,94,2.8891e+08,170.64,19906,16752,1.4535,-0.51014,1,358,-0,2.8774e+08,1,0.49385,0.31344,0.97214,0.97247
0.0049999,343.23,113.06,72.697,3.5556e+08,146.73,18370,17631,2.9341,-1.2348,1,379.3,-0,3.5328e+08,1,0.40764,0.34927,0.97499,0.97063
0.0049999,294.68,154.57,92.174,2.9412e+08,168.6,19388,16055,1.5168,-0.53851,1,359.83,0.016864,2.9004e+08,1,0.85269,0.30028,0.95123,0.95307
0.0049999,343.1,113.23,73.175,3.5541e+08,146.82,18386,17624,2.9256,-1.232,1,378.83,-0,3.5315e+08,1,0.40926,0.34884,0.97473,0.97056
0.0049999,361.39,90.72,60.125,3.7614e+08,129.61,20398,18784,4.1462,-1.5686,1,391.88,0.016864,3.7381e+08,1,0.41833,0.37066,0.9708,0.96092
0.00094605,380.84,80.213,1.7171,2.5877e+09,116.4,50640,49743,6.0209,-2.0204,1,452,-0,2.6253e+09,1,0.15335,0.43037,0.98826,0.98285
-0,295.46,163.42,77.114,1.633e+09,175.59,41187,38692,1.4233,-0.52558,1,374.89,-0,1.6214e+09,1,0.32197,0.33456,0.96596,0.98359
0.00085797,351.67,86.633,94,1.0765e+10,128.11,1.2234e+05,99418,4.0662,-1.521,1,358,-0,1.0773e+10,1,0.30521,0.37146,0.98423,0.97113
0.0054179,288.22,142.46,94.636,1.7663e+09,158.68,43396,38945,1.64,-0.53943,1,357.36,0.0085961,1.7499e+09,1,1.8738,0.26889,0.91637,0.88728
0.00094605,375.04,71.518,55.189,2.4859e+09,108.13,48322,48647,6.503,-2.0398,1,388.28,-0,2.5159e+09,1,0.54599,0.36209,0.94826,0.93152
0.0035662,379.17,71.361,42.869,4.3578e+10,105.2,2.8881e+05,2.029e+05,6.7054,-2.056,1,409.2,0.0011307,4.3332e+10,1,0.92211,0.35463,0.92889,0.88158
0.0016107,313.73,107.38,2.3171,3.1764e+09,135.96,50374,54405,2.7726,-1.1183,1,358,-0,3.1775e+09,1,0.35174,0.41201,0.98534,0.96908
0.0049999,262.71,166.22,100.21,2.5391e+08,174.62,20406,14794,1.236,-0.1822,1,351.79,-0,2.4937e+08,1,1.0933,0.31483,0.95483,0.94429
0.00094605,380.77,80.328,1.6324,2.5872e+09,116.5,50513,49736,6.0009,-2.0163,1,452,-0,2.6244e+09,1,0.15457,0.43058,0.9884,0.98274
-0,290.02,157.76,94,2.8897e+08,170.68,19906,16754,1.4531,-0.51009,1,358,-0,2.8781e+08,1,0.49385,0.31355,0.97214,0.97248
0.00094605,360.88,88.267,68.664,2.3921e+09,127.93,49311,47488,4.2698,-1.5994,1,383.34,-0,2.4244e+09,1,0.51351,0.36386,0.96882,0.95233
-0,257.59,161.81,94,1.55e+09,169.24,33560,35005,1.2515,-0.22376,1,358,-0,1.5629e+09,1,0.2888,0.3354,0.98666,0.98363
0.00034246,284.84,158.77,94,5.4867e+09,170.57,58334,72216,1.4113,-0.47956,1,358,-0,5.4915e+09,1,0.19455,0.31378,0.97728,0.98919
0.0012229,381.27,72.458,30.282,1.543e+10,107.7,1.1405e+05,1.2253e+05,6.9059,-2.1433,1,425.93,0.00065217,1.5385e+10,1,0.35378,0.38837,0.96167,0.95471
0.0018921,358.23,89.666,72.84,2.3687e+09,129.78,48968,47207,4.0909,-1.552,1,379.16,-0,2.4006e+09,1,0.52796,0.35869,0.96805,0.9523
0.0038094,348.14,93.439,81.881,1.3586e+10,130.4,1.071e+05,1.1164e+05,3.7313,-1.4286,1,367.24,0.00065217,1.3468e+10,1,0.88892,0.3203,0.94062,0.92121
0.0028467,351.66,80.181,50.56,1.3522e+10,117.84,1.1027e+05,1.1302e+05,4.542,-1.6003,1,370.15,0.00065217,1.3354e+10,1,1.3351,0.30364,0.89997,0.86028
0.00019482,338.31,122.78,71.173,1.2695e+10,153.16,1.1727e+05,1.0774e+05,2.5716,-1.1249,1,380.83,-0,1.2697e+10,1,0.21495,0.36056,0.9862,0.98552
-0,360.25,96.497,12.329,8.8964e+09,135.99,90521,90712,3.8535,-1.5301,1,445.68,0.001021,8.8808e+09,1,0.21154,0.38335,0.98353,0.9822
0.0047317,328.17,108.43,76.891,6.0062e+09,137.22,81858,73775,2.8399,-1.1238,1,362.51,-0,5.9276e+09,1,1.4243,0.28824,0.91509,0.8875
0.0015841,300.84,136.24,94,8.826e+09,156.08,90563,91140,1.8748,-0.75477,1,358,0.00081584,8.777e+09,1,0.44878,0.31562,0.96892,0.9703
-0,314.85,127.59,94,1.993e+09,151.7,48758,42198,2.1728,-0.9004,1,358,-0,2.0019e+09,1,0.62548,0.30995,0.96178,0.95726
0.00026893,275.25,151.22,94,1.3261e+10,162.99,1.2232e+05,1.0896e+05,1.452,-0.46915,1,358,0.00050699,1.3229e+10,1,0.133,0.34276,0.99287,0.99176
0.00014218,306.87,96.44,0,1.4196e+10,123.96,1.2946e+05,1.1361e+05,3.2457,-1.3598,1,358,-0,1.4142e+10,1,0.29814,0.55635,0.98661,0.96708
-0,371.25,97.451,0,2.5419e+09,134.02,50175,49471,4.2863,-1.6744,1,452,-0,2.5764e+09,1,0.25886,0.43821,0.98721,0.97776
-0,307.42,148.73,88.978,7.5139e+08,166.71,43183,27058,1.7163,-0.71386,1,363.02,-0,7.4761e+08,1,0.58548,0.30801,0.95588,0.96602
0.0049999,304.73,132.23,93.73,2.9682e+08,153.16,16899,16203,1.9805,-0.75934,1,358,0.016864,2.9103e+08,1,1.3898,0.28461,0.93246,0.90823
-0,324.88,114.28,89.005,2.1086e+08,141.32,15191,13865,2.6152,-1.0363,1,360.36,-0,2.1291e+08,1,1.1582,0.30035,0.93429,0.9115
0.0049999,361.24,90.896,61.641,3.7593e+08,129.69,20398,18777,4.1375,-1.5645,1,390.36,0.016864,3.7363e+08,1,0.42257,0.37049,0.97076,0.96062
0.0020021,360.14,85.606,77.414,7.579e+09,125.78,94213,83837,4.3996,-1.6149,1,374.59,0.0021587,7.5677e+09,1,0.58093,0.35618,0.96277,0.94428
0.00054986,318.58,101.98,5.0251,3.5291e+09,132.56,72867,56829,3.0265,-1.2014,1,358,0.0019295,3.5082e+09,1,0.46546,0.41197,0.97831,0.95725
0.00022999,363.18,87.236,67.93,1.1395e+10,128.05,1.0216e+05,1.0538e+05,4.4403,-1.6577,1,384.07,0.00081584,1.1376e+10,1,0.1753,0.38255,0.98494,0.9833
0.00062922,324.61,124.32,94,9.8555e+09,152.13,98109,96854,2.36,-1.0083,1,358,-0,9.8618e+09,1,0.20194,0.33454,0.98576,0.98605
0.00022999,363.23,87.216,67.509,1.1397e+10,128.01,1.0216e+05,1.0539e+05,4.4442,-1.6587,1,384.49,0.00081584,1.1379e+10,1,0.17517,0.3826,0.9849,0.98331
0.0019077,397.74,51.638,36.934,2.6454e+09,73.516,66018,50836,12.793,-2.691,1,417.48,-0,2.649e+09,1,0.72503,0.36923,0.91372,0.83137
0.00029959,331.41,121.19,94,7.6401e+09,151.03,71787,83941,2.5153,-1.0787,1,358,-0,7.6233e+09,1,0.13757,0.34635,0.99139,0.99042
-0,336.72,133.61,8.9774,7.8146e+08,159.84,35427,27799,2.2978,-1.0336,1,452,-0,7.9039e+08,1,0.21002,0.38874,0.98891,0.98721
-0,290.07,157.75,94,2.8907e+08,170.72,19906,16757,1.4539,-0.51099,1,358,-0,2.8794e+08,1,0.49637,0.31358,0.97205,0.97235
0.0049999,327.3,105.31,83.202,3.2039e+08,135.74,16801,17286,2.9734,-1.144,1,358,-0,3.1534e+08,1,1.075,0.33309,0.9527,0.91234
-0,365.59,86.134,55.624,3.8081e+08,124.8,19894,19229,4.6302,-1.6862,1,396.38,-0,3.7903e+08,1,0.51543,0.3815,0.96787,0.9455
0.0020854,441.91,19.47,0,5.3745e+09,49.08,62658,72969,39.783,-5.8277,1,452,-0,5.3798e+09,1,0.65332,0.87431,0.97297,0.66062
0.0035938,442.01,19.307,0,5.3763e+09,48.902,62610,72983,40.388,-5.8715,1,452,-0,5.3816e+09,1,0.65354,0.87501,0.97283,0.6576
0.0025475,441.83,19.603,0,5.3735e+09,49.411,62668,72958,39.725,-5.8261,1,452,-0,5.3782e+09,1,0.65457,0.87393,0.97273,0.66341
0.0025475,441.86,19.556,0,5.3738e+09,49.264,62628,72962,39.574,-5.8148,1,452,-0,5.3788e+09,1,0.66128,0.8743,0.97275,0.65902
0.0035938,442.01,19.291,0,5.3765e+09,48.929,62685,72984,40.492,-5.8815,1,452,-0,5.3818e+09,1,0.65078,0.87569,0.97294,0.65945
0.006568,75.721,34.161,0,3.0919e+08,67.623,20691,14182,17.795,3.8613,1,58,0.0019087,2.5308e+08,1,1.2095,0.86594,0.96714,0.65502
-0,387.34,66.505,28.192,2.208e+09,98.45,41307,46220,8.1885,-2.3224,1,427.62,-0,2.2009e+09,1,0.4158,0.39264,0.95453,0.93818
0.00093123,207.65,162.82,23.444,2.5515e+09,169.17,53149,47915,1.3011,0.35676,1,63.318,-0,2.5002e+09,1,0.68826,0.38659,0.96716,0.9615
-0,357.24,91.604,75.557,2.0485e+09,132.45,36680,44990,4.0107,-1.5473,1,376.44,-0,2.0562e+09,1,0.14239,0.36298,0.97906,0.98741
-0,358.31,84.988,74.698,8.8218e+08,123.28,39645,28911,4.367,-1.5791,1,376.02,-0,8.7398e+08,1,0.87574,0.33647,0.94061,0.91197
0.0092159,327.33,119.8,85.103,3.2834e+08,146.71,19044,17038,2.4956,-1.0121,1,366.9,-0,3.2241e+08,1,1.3726,0.29048,0.92748,0.90329
0.0049999,333.19,107.02,89.462,3.3218e+08,138.41,17052,17686,3.0045,-1.1932,1,359.96,-0,3.2881e+08,1,0.84553,0.31297,0.94659,0.93293
-0,309.29,135.01,94,3.0668e+08,156.58,19481,16951,1.9693,-0.80357,1,358,-0,3.0418e+08,1,0.54235,0.31141,0.96748,0.96446
-0,280.3,167.48,94,2.8013e+08,176.68,14172,15971,1.2867,-0.36932,1,358,-0,2.7836e+08,1,0.35138,0.328,0.97444,0.982
-0,273.41,160.82,94.017,2.6526e+08,170.88,16409,15545,1.3223,-0.34204,1,357.98,-0,2.6248e+08,1,0.67191,0.3049,0.9633,0.96313
0.00094605,409.99,62.643,0,2.895e+09,96.582,50522,52911,10.483,-2.8571,1,452,-0,2.9374e+09,1,0.19305,0.59434,0.98869,0.96942
-0,316.8,79.508,0,1.4264e+09,110.59,54077,36307,4.4594,-1.6958,1,358,-0,1.443e+09,1,0.61773,0.61836,0.97532,0.91675
0.001079,354.18,82.192,64.689,1.9753e+09,120.54,43488,43148,4.4391,-1.582,1,370.12,0.0037266,1.9678e+09,1,1.0864,0.31959,0.92503,0.89078
0.0037671,301.53,124.31,70.297,1.6865e+09,146.69,44457,38916,2.1349,-0.85123,1,358,-0,1.6698e+09,1,0.75304,0.34743,0.96664,0.9442
-0,374.83,43.469,0,4.7243e+09,71.388,71275,68151,12.766,-2.4517,1,358,-0,4.7224e+09,1,0.049938,0.54515,0.99618,0.98601
-0,384.45,50.471,13.446,3.1651e+08,72.966,16465,17601,12.185,-2.397,1,359.28,-0,3.2732e+08,1,0.29165,0.44573,0.9692,0.92768
0.0013439,372.85,63.885,43.059,1.593e+10,99.905,1.2924e+05,1.2299e+05,7.2326,-2.0917,1,370,0.0016299,1.5884e+10,1,0.65499,0.36822,0.94173,0.90518
0.00017823,301.49,148.5,94,2.4009e+10,165.81,1.8141e+05,1.4247e+05,1.6682,-0.66861,1,358,-0,2.3968e+10,1,0.12584,0.32822,0.99154,0.99263
-0,286.39,159.76,94,2.2612e+10,171.7,2.2485e+05,1.4278e+05,1.4097,-0.48061,1,358,-0,2.2591e+10,1,0.071897,0.33245,0.99618,0.99605
0.00027227,345.39,84.834,16.886,2.7436e+10,126.45,2.2059e+05,1.6182e+05,4.0682,-1.5168,1,358,0.00033673,2.7409e+10,1,0.10807,0.3903,0.99049,0.98925
0.0015653,336.55,105.79,93.89,2.6938e+10,139.86,2.0908e+05,1.5843e+05,3.0553,-1.24,1,358,0.00091641,2.6817e+10,1,0.50082,0.33313,0.96734,0.95981
-0,374.84,43.464,0,4.7244e+09,71.368,71192,68152,12.768,-2.4511,1,358,-0,4.7225e+09,1,0.049691,0.54525,0.99622,0.98607
0.0017695,229.1,154.19,101.98,1.2654e+09,158.33,34988,33695,1.1855,-0.057931,1,350.02,-0,1.2629e+09,1,0.58799,0.38935,0.97359,0.96078
0.0092159,327.1,120.2,84.787,3.2796e+08,146.72,19026,17025,2.4772,-1.0045,1,367.21,-0,3.2216e+08,1,1.387,0.2898,0.92688,0.90235
0.013136,303.09,121.9,80.796,2.8753e+08,144.27,18930,16202,2.187,-0.82249,1,358,-0,2.8093e+08,1,1.319,0.32299,0.94296,0.90205
-0,294.64,132.6,92.966,2.8001e+08,151.38,16766,15720,1.8744,-0.69249,1,358,-0,2.7516e+08,1,1.268,0.31063,0.94461,0.91218
9.4045e-05,220.61,177.7,0,1.6537e+10,181.32,1.7719e+05,1.1933e+05,1.168,0.27332,1,58,-0,1.6513e+10,1,0.072087,0.40683,0.99616,0.99645
-0,300.86,148.12,94,2.3906e+10,165.42,1.8065e+05,1.4216e+05,1.6693,-0.66669,1,358,-0,2.3865e+10,1,0.12527,0.32759,0.99159,0.99262
-0,381.39,69.531,58.692,6.6227e+09,103.27,93345,79669,7.373,-2.175,1,393.31,0.001397,6.6102e+09,1,0.27268,0.41049,0.97918,0.96181
0.0012873,350.13,21.118,0,1.4629e+09,58.421,30880,37885,23.119,-4.3405,1,358,-0,1.4714e+09,1,0.016998,0.86744,0.99922,0.99177
-0,381.01,69.329,65.908,6.6093e+09,103.15,93347,79588,7.3638,-2.17,1,386.09,0.001397,6.5968e+09,1,0.2739,0.40997,0.97921,0.96156
0.0012873,350.16,21.068,0,1.4631e+09,58.382,30876,37888,23.169,-4.3451,1,358,-0,1.4716e+09,1,0.016082,0.86744,0.99922,0.99221
-0,69.058,21.95,0,3.8679e+07,50.019,6543.2,5435.8,30.518,5.0185,1,58,-0,3.2913e+07,1,0.97181,0.9091,0.96995,0.56568
0.008436,273.38,141.92,99.042,1.3966e+09,155.67,33211,35273,1.5325,-0.42242,1,352.87,-0,1.3606e+09,1,2.0477,0.27076,0.9033,0.87236
0.012057,125.01,104.26,0,1.0206e+09,134.37,38516,27255,4.0168,1.6408,1,58,0.01453,9.2398e+08,1,1.6978,0.63137,0.95356,0.85868
0.0027156,228.77,153.87,102.28,1.2611e+09,157.97,34934,33633,1.1845,-0.059149,1,349.72,-0,1.2585e+09,1,0.59371,0.39137,0.97352,0.96019
0.0049999,380.59,65.425,62.315,3.9331e+08,96.281,19784,19489,7.4514,-2.0959,1,383,-0,3.9028e+08,1,0.63904,0.38629,0.95237,0.90206
-0,361.02,75.018,54.922,3.6553e+08,113.58,17504,18735,5.1182,-1.725,1,373.83,-0,3.6248e+08,1,0.68754,0.34369,0.93616,0.91767
-0,273.39,160.84,94,2.6517e+08,170.8,16409,15544,1.3217,-0.3417,1,358,-0,2.6239e+08,1,0.67191,0.30482,0.9633,0.96309
0.0049999,357.92,86.015,73.92,3.6621e+08,124.07,20057,18409,4.3762,-1.5784,1,377.47,0.016864,3.6259e+08,1,0.97207,0.33591,0.94289,0.90679
-0,347.06,116.03,31.286,3.6226e+08,146.65,17705,18567,2.8838,-1.2171,1,428.72,-0,3.584e+08,1,0.69187,0.36075,0.9605,0.95
0.0049999,311.24,120.71,85.023,3.011e+08,145.34,16916,16695,2.322,-0.91082,1,358,-0,2.9623e+08,1,0.82991,0.32556,0.9577,0.93784
0.0049999,334.16,111.65,94,3.379e+08,144.04,19893,17698,2.8264,-1.1655,1,358,-0,3.3593e+08,1,0.46814,0.33534,0.97203,0.96361
0.0017695,229.1,154.19,101.98,1.2654e+09,158.33,34988,33695,1.1855,-0.057931,1,350.02,-0,1.2629e+09,1,0.58799,0.38935,0.97359,0.96078
0.0025467,298.37,137.54,94,1.8512e+09,156.29,46801,41289,1.815,-0.69184,1,358,0.0032479,1.8387e+09,1,0.91888,0.30409,0.95667,0.94039
0.00094605,380.8,80.322,1.7409,2.5876e+09,116.52,50642,49741,6.0047,-2.0177,1,452,-0,2.6251e+09,1,0.15372,0.43053,0.98832,0.98284
0.00094605,293.89,164.22,91.832,1.9137e+09,175.83,46055,41164,1.3987,-0.49897,1,360.17,-0,1.915e+09,1,0.47939,0.33909,0.97138,0.97548
0.0018921,229.1,154.18,102.49,1.2655e+09,158.34,35039,33693,1.1862,-0.056783,1,349.51,-0,1.2627e+09,1,0.59549,0.38888,0.97337,0.96031
0.0017695,229.07,154.12,102.21,1.2651e+09,158.3,35002,33687,1.1863,-0.057434,1,349.79,-0,1.2623e+09,1,0.59608,0.38904,0.97332,0.96024
-0,288.9,130.2,22.912,1.7213e+09,148.42,43029,39336,1.9067,-0.76478,1,358,-0,1.7391e+09,1,0.37253,0.37747,0.9752,0.97216
0.0049999,326.9,120.3,85.054,3.2778e+08,146.92,19050,17018,2.4727,-1.0023,1,366.95,-0,3.2194e+08,1,1.3995,0.28967,0.92669,0.90184
0.0049999,294.65,132.67,92.92,2.8007e+08,151.44,16770,15726,1.8756,-0.69376,1,358,-0,2.7525e+08,1,1.2647,0.31084,0.94483,0.91239
0.0049999,359.14,84.531,73.319,3.6756e+08,122.7,20052,18467,4.5076,-1.6081,1,377.84,0.016864,3.6416e+08,1,0.94636,0.33815,0.94348,0.90736
0.0017695,228.66,153.85,102.32,1.2602e+09,157.95,34877,33621,1.1838,-0.058224,1,349.68,-0,1.2577e+09,1,0.59044,0.3917,0.97364,0.96039
0.00094605,325.76,128.28,89.657,2.1214e+09,154.57,49065,44028,2.2863,-0.98685,1,362.34,-0,2.1533e+09,1,0.44722,0.32076,0.96904,0.97074
0.0020163,384.4,64.258,61.791,2.2112e+09,94.512,43013,46153,8.3473,-2.264,1,388.32,-0,2.2113e+09,1,0.40538,0.40637,0.9666,0.93341
0.0010994,304.66,133.3,93.093,1.6126e+09,154.39,40863,38942,1.9626,-0.80078,1,358,-0,1.6024e+09,1,0.65886,0.30152,0.95374,0.95599
-0,385.21,64.14,42.108,2.1811e+09,96.879,43971,45865,8.5845,-2.3652,1,409.9,-0,2.1718e+09,1,0.43037,0.36892,0.94045,0.9345
0.007533,279.47,137.84,94.955,1.4325e+09,152.99,33970,35814,1.6327,-0.50566,1,355.44,-0,1.3973e+09,1,1.9934,0.27424,0.9045,0.87156
0.0020163,301.2,144.88,94,1.6536e+09,162.66,33187,39951,1.7209,-0.68868,1,358,-0,1.6574e+09,1,0.4288,0.30465,0.96706,0.9742
-0,327.19,128.18,80.797,8.0477e+08,154.71,42595,27097,2.3106,-0.99652,1,371.2,-0,7.9923e+08,1,0.6207,0.31449,0.95546,0.95898
